판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,사건종류코드,판결유형,판결요지,선고,판례상세링크
237907,이혼및위자료,2023므12218,2023.11.02,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=237907&type=HTML&mobileYn=
237555,이혼및재산분할등·이혼등,2023므10861,2023.09.21,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=237555&type=HTML&mobileYn=
236825,이혼및친권자지정[통신비밀보호법에서 정한 통신사실확인자료의 제출을 명하는 법원의 문서제출명령에 대하여 전기통신사업자가 통신비밀보호법의 규정을 근거로 자료의 제출을 거부하자 그에 대한 제재로서 과태료를 부과한 사건],2018스34,2023.07.17,대법원,가사,400103,전원합의체 결정,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=236825&type=HTML&mobileYn=
238101,이혼및위자료,2022르5696,2023.04.19,의정부지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=238101&type=HTML&mobileYn=
238757,이혼및재산분할등·이혼등,2021르6860,2023.01.26,대구가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=238757&type=HTML&mobileYn=
237071,이혼등,2021므11112,2022.07.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=237071&type=HTML&mobileYn=
238117,이혼및위자료,2019드단67057,2022.07.05,의정부지방법원고양지원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=238117&type=HTML&mobileYn=
237063,이혼및재산분할,2022므10109,2022.06.16,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=237063&type=HTML&mobileYn=
237061,이혼등,2022므10932,2022.06.16,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=237061&type=HTML&mobileYn=
235447,이혼,2019므14477,2022.06.16,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=235447&type=HTML&mobileYn=
222695,이혼등,2021므14258,2022.06.16,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=222695&type=HTML&mobileYn=
221981,"이혼등[원고가 남편인 피고를 상대로 민법 제840조 제1호(배우자의 부정한 행위), 제2호(악의의 유기), 제6호(혼인을 계속하기 어려운 중대한 사유)를 주장하면서 이혼, 위자료, 재산분할 등을 청구한 사안]",2021므15480,2022.05.26,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=221981&type=HTML&mobileYn=
232987,이혼,2021므15398,2022.04.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=232987&type=HTML&mobileYn=
228769,이혼등·이혼등청구의소,2021므15145,2022.01.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=228769&type=HTML&mobileYn=
219827,혼인의무효·이혼,2019므11584,2021.12.10,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=219827&type=HTML&mobileYn=
238769,이혼및재산분할등,2020드단10214,2021.11.16,대구가정법원안동지원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=238769&type=HTML&mobileYn=
223373,이혼및양육자지정,2019므15425,2021.10.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=223373&type=HTML&mobileYn=
218703,이혼ㆍ이혼및양육자지정,2021므12320,2021.09.30,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=218703&type=HTML&mobileYn=
222865,이혼등,2020르1504,2021.09.16,수원가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=222865&type=HTML&mobileYn=
217313,이혼위자료및재산분할청구,2021므12108,2021.08.19,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=217313&type=HTML&mobileYn=
223465,이혼등,2020르11795,2021.07.16,인천가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=223465&type=HTML&mobileYn=
216857,이혼및위자료,2021므10898,2021.06.10,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=216857&type=HTML&mobileYn=
218403,이혼ㆍ이혼및양육자지정,2020르293,2021.04.08,전주지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=218403&type=HTML&mobileYn=
217653,이혼ㆍ위자료및재산분할청구,2020르20470,2021.03.25,서울고등법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=217653&type=HTML&mobileYn=
215145,이혼및위자료,2020므14763,2021.03.25,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=215145&type=HTML&mobileYn=
214589,이혼,2020므11658,2021.03.11,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=214589&type=HTML&mobileYn=
226783,이혼및위자료등,2017므12552,2021.02.04,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=226783&type=HTML&mobileYn=
226643,이혼등,2020드단500409,2020.12.23,수원가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=226643&type=HTML&mobileYn=
217135,이혼및위자료,2019르372,2020.12.17,전주지방법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=217135&type=HTML&mobileYn=
218275,이혼등청구의소,2020므11818,2020.11.12,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=218275&type=HTML&mobileYn=
226569,이혼 및 위자료,2020르5976,2020.10.08,대구가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=226569&type=HTML&mobileYn=
223477,이혼등,2019드단105293,2020.08.19,인천가정법원부천지원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=223477&type=HTML&mobileYn=
226431,이혼등·이혼등,2018드합200795,2020.07.09,부산가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=226431&type=HTML&mobileYn=
222883,이혼등,2018드단507148,2020.05.27,수원가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=222883&type=HTML&mobileYn=
211617,이혼,2019므15302,2020.05.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=211617&type=HTML&mobileYn=
211615,이혼[이혼과 함께 자녀의 친권자 및 양육자의 지정을 구하는 사건],2018므15534,2020.05.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=211615&type=HTML&mobileYn=
226297,이혼,2020르18,2020.05.07,대구가정법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=226297&type=HTML&mobileYn=
218409,이혼ㆍ이혼및양육자지정,2018드단6047,2020.03.10,전주지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=218409&type=HTML&mobileYn=
214491,이혼등ㆍ이혼등청구의소,2018드단205427,2020.02.14,부산가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=214491&type=HTML&mobileYn=
225857,이혼,2016드단7762,2019.12.18,대구가정법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=225857&type=HTML&mobileYn=
210429,이혼등·이혼및양육자지정,2019므12549,2019.10.31,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=210429&type=HTML&mobileYn=
225589,이혼,2018르12146,2019.09.27,인천가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=225589&type=HTML&mobileYn=
209697,이혼등청구의소,2017므11917,2019.09.25,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=209697&type=HTML&mobileYn=
217179,이혼및위자료,2017드단1878,2019.07.09,전주지방법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=217179&type=HTML&mobileYn=
208746,"체류기간연장등불허가처분취소(한국 국적의 배우자와 이혼한 베트남 여성이 결혼이민(F-6 다.목) 체류자격 연장을 신청하였다가 거부된 사안에서, 혼인파탄에 관한 주된 귀책사유가 누구에게 있는지가 다투어진 사안)",2018두66869,2019.07.04,대법원,일반행정,400107,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=208746&type=HTML&mobileYn=
208413,연금분할비율별도결정거부처분취소(이혼 및 재산분할절차에서 국민연금법상 연금의 분할에 관하여 별도로 결정되었는지 여부가 문제된 사건),2018두65088,2019.06.13,대법원,일반행정,400107,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=208413&type=HTML&mobileYn=
225199,이혼등·이혼및양육자지정,2019르123,2019.05.23,수원가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=225199&type=HTML&mobileYn=
225099,혼인의무효·이혼,2018르11853,2019.04.05,인천가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=225099&type=HTML&mobileYn=
205686,이혼등·이혼등청구의소,2017드합201319,2019.01.31,부산가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=205686&type=HTML&mobileYn=
224975,이혼등·이혼및양육자지정,2017드단700820,2018.12.13,수원지방법원성남지원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=224975&type=HTML&mobileYn=
224955,이혼,2017드단3409,2018.11.21,인천가정법원부천지원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=224955&type=HTML&mobileYn=
205650,이혼및재산분할,2018드단204974,2018.11.07,부산가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=205650&type=HTML&mobileYn=
224931,이혼,2018르10768,2018.10.26,인천가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=224931&type=HTML&mobileYn=
236441,이혼및친권자지정,2016브49,2018.04.26,전주지방법원,가사,400103,결정,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=236441&type=HTML&mobileYn=
193080,이혼등·이혼및재산분할,2017르10884,2017.11.03,인천가정법원,가사,400103,판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=193080&type=HTML&mobileYn=
213653,이혼 및 위자료 등,2016르22226,2017.07.11,서울고등법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=213653&type=HTML&mobileYn=
195463,이혼,2017므10730,2017.06.19,대법원,가사,400103,결정,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=195463&type=HTML&mobileYn=
210617,이혼등청구의소,2016르23199,2017.06.13,서울고등법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=210617&type=HTML&mobileYn=
210711,이혼등청구의소,2016드합30005,2016.11.09,서울가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=210711&type=HTML&mobileYn=
236443,이혼및친권자지정(과태료결정에대한이의신청),2016드단1857,2016.10.04,전주지방법원,가사,400103,결정,,자,/DRF/lawService.do?OC=cacao5424&target=prec&ID=236443&type=HTML&mobileYn=
182851,이혼·이혼등,2015르717,2016.03.08,서울고등법원,가사,400103,판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=182851&type=HTML&mobileYn=
187764,혼인의무효등·이혼,2015므654,2016.02.18,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=187764&type=HTML&mobileYn=
179891,이혼,2015므3455,2016.01.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=179891&type=HTML&mobileYn=
180301,이혼등·위자료·이혼등,2013드합2446,2015.12.24,부산가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=180301&type=HTML&mobileYn=
179856,이혼,2012므721,2015.10.29,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=179856&type=HTML&mobileYn=
179471,이혼,2014르2496,2015.10.23,서울가정법원,가사,400103,판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=179471&type=HTML&mobileYn=
179634,이혼등·이혼등,2014드단201540,2015.10.16,부산가정법원,가사,400103,판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=179634&type=HTML&mobileYn=
209251,이혼[유책배우자 이혼청구 사건],2013므568,2015.09.15,대법원,가사,400103,전원합의체 판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=209251&type=HTML&mobileYn=
182704,이혼,2015르466,2015.08.28,서울가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=182704&type=HTML&mobileYn=
179178,이혼의무효확인등청구,2014드단312270,2015.07.17,서울가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=179178&type=HTML&mobileYn=
187663,손해배상(이혼)[부정행위로 인한 손해배상 사건],2013므2441,2015.05.29,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=187663&type=HTML&mobileYn=
177957,이혼및위자료등,2013드합9048,2015.03.25,서울가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=177957&type=HTML&mobileYn=
192614,혼인의취소·이혼등,2014므4734,2015.02.26,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=192614&type=HTML&mobileYn=
182761,혼인의무효등·이혼,2014르445,2015.01.19,전주지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=182761&type=HTML&mobileYn=
239155,혼인의취소·이혼등,2013르158,2014.10.01,부산고등법원창원재판부,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=239155&type=HTML&mobileYn=
187495,이혼등[양육비·재산분할에서 가집행선고 관련 사건],2012므1656,2014.09.04,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=187495&type=HTML&mobileYn=
187486,이혼등[장래 퇴직급여 재산분할 청구 사건],2013므2250,2014.07.16,대법원,가사,400103,전원합의체 판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=187486&type=HTML&mobileYn=
187485,이혼등[공무원 퇴직연금수급권의 재산분할 청구 사건],2012므2888,2014.07.16,대법원,가사,400103,전원합의체 판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=187485&type=HTML&mobileYn=
187369,이혼및위자료등·이혼등·이혼등,2014므329,2014.06.12,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=187369&type=HTML&mobileYn=
192459,이혼및위자료·재산분할등,2013므1196,2014.05.16,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=192459&type=HTML&mobileYn=
173944,이혼등·이혼등,2013므3383,2013.12.26,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=173944&type=HTML&mobileYn=
180403,이혼등·이혼및위자료,2013므1455,2013.11.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=180403&type=HTML&mobileYn=
180405,이혼및재산분할등,2010므4095,2013.11.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=180405&type=HTML&mobileYn=
172018,이혼등·이혼등,2011므1116,2013.07.12,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=172018&type=HTML&mobileYn=
170395,이혼·이혼 및 재산분할등(채무초과 부부 재산분할청구 사건),2010므4071,2013.06.20,대법원,가사,400103,전원합의체 판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=170395&type=HTML&mobileYn=
179407,손해배상(이혼),2012르1078,2013.05.23,대구가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=179407&type=HTML&mobileYn=
176126,이혼등,2012르231,2013.05.09,대전고등법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=176126&type=HTML&mobileYn=
169585,이혼 및 위자료·재산분할·이혼 및 위자료등,2012르3326,2013.04.25,서울고등법원,가사,400103,판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=169585&type=HTML&mobileYn=
167861,이혼 및 친권자·양육자 지정·유아 인도,2012므66,2013.02.15,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=167861&type=HTML&mobileYn=
168251,이혼 및 위자료·재산분할 등,2012르3746,2013.02.08,서울고등법원,민사,400101,판결 : 상고,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=168251&type=HTML&mobileYn=
182202,이혼,2012르754,2013.01.11,대구가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=182202&type=HTML&mobileYn=
168352,이혼·이혼,2012므2918,2012.10.11,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=168352&type=HTML&mobileYn=
179357,손해배상(이혼),2011드단2518,2012.08.30,대구가정법원안동지원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=179357&type=HTML&mobileYn=
182203,이혼,2011드단29651,2012.08.22,대구가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=182203&type=HTML&mobileYn=
176104,이혼등,2012드합733,2012.08.06,대전가정법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=176104&type=HTML&mobileYn=
176125,이혼등,2011르2529,2012.06.12,수원지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=176125&type=HTML&mobileYn=
162582,이혼 등,2011므4719,2012.04.13,대법원,민사,400101,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=162582&type=HTML&mobileYn=
165582,이혼 등,2011므4443,2012.03.29,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=165582&type=HTML&mobileYn=
176299,이혼등,2011르240,2012.02.21,수원지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=176299&type=HTML&mobileYn=
164093,이혼 등,2010드단18986,2012.02.08,부산가정법원,가사,400103,판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=164093&type=HTML&mobileYn=
168982,이혼 및 친권자·양육자 지정·유아 인도,2011르689,2011.12.07,서울고등법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=168982&type=HTML&mobileYn=
221221,이혼등,2011르677,2011.11.29,수원지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=221221&type=HTML&mobileYn=
221295,이혼등,2011드단1644,2011.09.29,수원지방법원성남지원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=221295&type=HTML&mobileYn=
158468,이혼·이혼및 재산분할등,2010드합10979,2011.08.25,서울가정법원,가사,400103,판결 : 확정,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=158468&type=HTML&mobileYn=
154370,이혼 및 위자료·재산분할·이혼등,2009므2628,2011.07.14,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=154370&type=HTML&mobileYn=
157305,이혼등,2008드합866,2011.06.23,부산가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=157305&type=HTML&mobileYn=
149163,이혼·이혼등·손해배상(기),2010므4699,2011.03.10,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=149163&type=HTML&mobileYn=
163285,이혼등,2009드단13689,2011.01.12,수원지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=163285&type=HTML&mobileYn=
239289,이혼및위자료등,2009므3928,2010.12.23,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=239289&type=HTML&mobileYn=
148866,이혼및위자료등·이혼및재산분할등,2010드합2787,2010.12.16,서울가정법원,가사,400103,판결 : 항소,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=148866&type=HTML&mobileYn=
176378,이혼등,2009드단4503,2010.12.09,수원지방법원성남지원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=176378&type=HTML&mobileYn=
147386,이혼,2009므844,2010.12.09,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=147386&type=HTML&mobileYn=
149380,이혼·이혼등·손해배상(기),2010르130,2010.11.11,인천지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=149380&type=HTML&mobileYn=
240543,이혼,2010므2082,2010.10.28,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=240543&type=HTML&mobileYn=
171100,이혼·이혼 및 재산분할등,2010르749,2010.10.19,대구지방법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=171100&type=HTML&mobileYn=
144859,이혼,2010므1140,2010.07.15,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=144859&type=HTML&mobileYn=
144711,이혼,2010므1256,2010.06.24,대법원,가사,400103,판결,,선고,/DRF/lawService.do?OC=cacao5424&target=prec&ID=144711&type=HTML&mobileYn=
